Year,Type,Country,Activity,Sex,Age,Fatal,Species,Age_missing
2021,Unprovoked,AUSTRALIA,swimming,F,46.0,0,unknown,0
2021,Unprovoked,NEW ZEALAND,swimming,M,61.0,0,unknown,0
2021,Unprovoked,AUSTRALIA,swimming,M,58.0,0,unknown,0
2021,Watercraft,USA,fishing,UNKNOWN,24.0,0,great white,1
2021,Unprovoked,USA,snorkeling,M,73.0,0,unknown,0
2021,Unprovoked,AUSTRALIA,snorkeling,M,32.0,1,great white,0
2021,Unprovoked,AUSTRALIA,swimming,M,57.0,0,bull,0
2021,Unprovoked,BRAZIL,surfing,M,52.0,0,unknown,0
2021,Unprovoked,AUSTRALIA,swimming,M,54.0,0,bull,0
2021,Unprovoked,AUSTRALIA,swimming,M,7.0,0,unknown,0
2021,Unprovoked,OTHER,swimming,F,26.0,0,unknown,0
2021,Unprovoked,NEW ZEALAND,swimming,F,19.0,1,unknown,0
2021,Unprovoked,USA,surfing,M,19.0,0,unknown,0
2021,Unprovoked,USA,surfing,M,17.0,0,unknown,0
2021,Unprovoked,USA,swimming,F,68.0,0,unknown,0
2020,Unprovoked,USA,swimming,M,24.0,0,great white,1
2020,Unprovoked,OTHER,fishing,M,40.0,0,unknown,0
2020,Unprovoked,OTHER,swimming,F,39.0,1,tiger,0
2020,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,USA,surfing,M,56.0,1,tiger,0
2020,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,surfing,M,29.0,0,great white,0
2020,Unprovoked,EGYPT,scuba diving,F,42.0,0,oceanic whitetip,0
2020,Unprovoked,USA,snorkeling,F,35.0,0,unknown,0
2020,Unprovoked,NEW CALEDONIA,snorkeling,F,24.0,0,tiger,1
2020,Unprovoked,AUSTRALIA,body boarding,M,59.0,1,bull,0
2020,Unprovoked,AUSTRALIA,surfing,M,13.0,0,unknown,0
2020,Unprovoked,USA,swimming,M,17.0,0,blacktip,0
2020,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,other,1
2020,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,EGYPT,snorkeling,UNKNOWN,24.0,0,unknown,1
2020,Unprovoked,AUSTRALIA,spearfishing,M,59.0,0,unknown,0
2020,Unknown,USA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,AUSTRALIA,surfing,M,52.0,1,unknown,0
2020,Unprovoked,USA,surfing,M,31.0,0,blacktip,0
2020,Unprovoked,AUSTRALIA,surfing,M,17.0,0,bronze whaler,0
2020,Provoked,USA,unknown,M,24.0,0,nurse,1
2020,Unknown,USA,swimming,F,61.0,0,unknown,0
2020,Unprovoked,USA,snorkeling,M,30.0,0,bull,0
2020,Provoked,AUSTRALIA,fishing,M,24.0,0,oceanic whitetip,1
2020,Unprovoked,AUSTRALIA,Other,M,24.0,0,great white,1
2020,Unknown,USA,swimming,M,48.0,0,unknown,0
2020,Unprovoked,USA,surfing,M,15.0,0,unknown,0
2020,Unprovoked,USA,surfing,M,25.0,0,unknown,0
2020,Provoked,USA,fishing,M,54.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,surfing,M,46.0,1,great white,0
2020,Unprovoked,USA,snorkeling,F,70.0,0,unknown,0
2020,Unprovoked,USA,unknown,M,24.0,0,nurse,1
2020,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
2020,Unprovoked,USA,surfing,M,12.0,0,unknown,0
2020,Unprovoked,USA,fishing,M,24.0,0,great white,1
2020,Unprovoked,USA,standing,M,23.0,0,unknown,0
2020,Unprovoked,USA,surfing,M,14.0,0,unknown,0
2020,Unprovoked,USA,body boarding,F,50.0,0,unknown,0
2020,Unknown,USA,wading,F,24.0,0,unknown,1
2020,Unprovoked,AUSTRALIA,surfing,F,35.0,0,great white,0
2020,Provoked,USA,fishing,M,55.0,0,blacktip,0
2020,Unprovoked,USA,snorkeling,F,24.0,0,nurse,1
2020,Unprovoked,USA,surfing,M,54.0,0,unknown,0
2020,Unprovoked,USA,surfing,F,22.0,0,unknown,0
2020,Unprovoked,USA,swimming,M,14.0,0,blacktip,0
2020,Unprovoked,AUSTRALIA,surfing,M,28.0,0,great white,0
2020,Unprovoked,USA,diving,M,38.0,0,lemon,0
2020,Unprovoked,OTHER,swimming,M,4.0,0,blacktip reef,0
2020,Unprovoked,USA,swimming,F,63.0,1,great white,0
2020,Unprovoked,USA,spearfishing,M,23.0,0,other,0
2020,Unprovoked,USA,standing,M,11.0,0,unknown,0
2020,Unprovoked,USA,Other,M,24.0,0,bull,1
2020,Unprovoked,USA,wading,F,12.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,fishing,M,10.0,0,great white,0
2020,Unprovoked,USA,wading,F,14.0,0,bull,0
2020,Unprovoked,AUSTRALIA,snorkeling,F,29.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,surfing,M,15.0,1,great white,0
2020,Unprovoked,USA,surfing,F,15.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,spearfishing,M,36.0,1,unknown,0
2020,Unprovoked,USA,Other,M,7.0,0,bull,0
2020,Unprovoked,USA,surfing,M,16.0,0,unknown,0
2020,Unprovoked,BAHAMAS,unknown,UNKNOWN,24.0,0,unknown,1
2020,Unprovoked,SOUTH AFRICA,Other,F,24.0,0,unknown,1
2020,Unprovoked,NEW CALEDONIA,surfing,M,30.0,1,tiger,0
2020,Unprovoked,AUSTRALIA,surfing,M,60.0,1,great white,0
2020,Unknown,USA,Other,M,12.0,0,unknown,0
2020,Unprovoked,USA,surfing,M,24.0,0,tiger,1
2020,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,bull,1
2020,Unprovoked,AUSTRALIA,spearfishing,M,18.0,0,bull,0
2020,Unprovoked,OTHER,Other,M,12.0,0,bull,0
2020,Unprovoked,OTHER,Other,M,9.0,0,other,0
2020,Unprovoked,OTHER,snorkeling,UNKNOWN,24.0,0,blacktip,1
2020,Unprovoked,USA,surfing,M,26.0,1,great white,0
2020,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,USA,swimming,F,57.0,0,unknown,0
2020,Unknown,USA,body boarding,M,16.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,swimming,F,24.0,0,unknown,1
2020,Unprovoked,USA,surfing,F,24.0,0,bull,1
2020,Unprovoked,AUSTRALIA,swimming,M,23.0,1,unknown,0
2020,Unprovoked,AUSTRALIA,surfing,M,38.0,0,unknown,0
2020,Unprovoked,USA,Other,M,24.0,0,unknown,1
2020,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2020,Unprovoked,AUSTRALIA,unknown,F,24.0,0,unknown,1
2020,Provoked,NEW ZEALAND,fishing,M,24.0,0,great white,1
2020,Unprovoked,FIJI,spearfishing,M,26.0,0,unknown,0
2020,Unprovoked,NEW ZEALAND,surfing,M,60.0,0,great white,0
2020,Unprovoked,USA,Other,M,24.0,0,tiger,1
2020,Unprovoked,OTHER,Other,M,24.0,0,unknown,1
2020,Provoked,BAHAMAS,Other,F,24.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,surfing,M,59.0,0,unknown,0
2020,Unprovoked,NEW ZEALAND,surfing,F,13.0,0,unknown,0
2020,Unprovoked,USA,surfing,M,26.0,0,unknown,0
2020,Unprovoked,OTHER,swimming,M,75.0,0,unknown,0
2020,Unprovoked,AUSTRALIA,swimming,F,7.0,0,lemon,0
2020,Unprovoked,AUSTRALIA,scuba diving,M,57.0,1,great white,0
2020,Unprovoked,NEW CALEDONIA,unknown,M,12.0,0,unknown,0
2020,Unknown,AUSTRALIA,swimming,M,21.0,1,unknown,0
2019,Unprovoked,AUSTRALIA,swimming,M,24.0,0,other,1
2019,Unprovoked,OTHER,swimming,F,45.0,0,unknown,0
2019,Unprovoked,PAPUA NEW GUINEA,spearfishing,M,33.0,1,unknown,0
2019,Unprovoked,SOUTH AFRICA,Other,M,24.0,0,unknown,1
2019,Unprovoked,NEW ZEALAND,body boarding,F,17.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,37.0,0,unknown,0
2019,Unknown,OTHER,Other,M,70.0,1,tiger,0
2019,Unprovoked,AUSTRALIA,Other,M,57.0,0,unknown,0
2019,Unprovoked,OTHER,swimming,M,22.0,1,unknown,0
2019,Unprovoked,USA,Other,M,57.0,0,tiger,0
2019,Unprovoked,USA,surfing,M,9.0,0,blacktip,0
2019,Unprovoked,AUSTRALIA,snorkeling,M,30.0,0,unknown,0
2019,Unknown,AUSTRALIA,spearfishing,M,38.0,1,unknown,0
2019,Provoked,MEXICO,fishing,M,24.0,0,unknown,1
2019,Unprovoked,OTHER,snorkeling,M,24.0,0,unknown,1
2019,Provoked,OTHER,Other,M,9.0,0,blacktip,0
2019,Unprovoked,USA,surfing,M,30.0,0,blacktip,0
2019,Unprovoked,MEXICO,snorkeling,M,23.0,0,unknown,0
2019,Watercraft,SOUTH AFRICA,fishing,M,24.0,0,great white,1
2019,Unprovoked,USA,surfing,F,24.0,0,great white,1
2019,Unknown,OTHER,snorkeling,M,44.0,1,tiger,0
2019,Unprovoked,AUSTRALIA,snorkeling,M,24.0,0,tiger,1
2019,Provoked,USA,surfing,M,32.0,0,unknown,0
2018,Unprovoked,USA,fishing,M,24.0,0,great white,1
2019,Unprovoked,AUSTRALIA,surfing,M,17.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2019,Unprovoked,AUSTRALIA,surfing,M,29.0,0,great white,0
2019,Watercraft,USA,Other,M,51.0,0,great white,0
2019,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2019,Provoked,AUSTRALIA,fishing,M,45.0,0,unknown,0
2019,Unprovoked,USA,surfing,F,24.0,0,unknown,1
2019,Unprovoked,USA,swimming,M,24.0,0,unknown,1
2019,Unprovoked,USA,surfing,M,13.0,0,unknown,0
2019,Unprovoked,USA,snorkeling,UNKNOWN,24.0,0,other,1
2019,Unprovoked,USA,unknown,F,22.0,0,unknown,0
2019,Unprovoked,AUSTRALIA,spearfishing,M,24.0,0,great white,1
2019,Unprovoked,USA,spearfishing,M,70.0,0,nurse,0
2019,Unprovoked,USA,unknown,M,24.0,0,unknown,1
2019,Provoked,USA,surfing,M,40.0,0,unknown,0
2019,Unprovoked,USA,wading,M,11.0,0,unknown,0
2019,Unprovoked,USA,swimming,F,26.0,0,unknown,0
2019,Unprovoked,FIJI,spearfishing,M,32.0,0,grey reef,0
2019,Unprovoked,USA,wading,M,9.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,16.0,0,unknown,0
2019,Unprovoked,USA,standing,M,51.0,0,unknown,0
2019,Unprovoked,USA,surfing,F,21.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,20.0,0,unknown,0
2019,Unprovoked,USA,spearfishing,M,37.0,0,unknown,0
2019,Unprovoked,USA,swimming,M,49.0,0,other,0
2019,Provoked,USA,fishing,M,24.0,0,blacktip,1
2019,Unprovoked,USA,surfing,M,18.0,0,unknown,0
2019,Unprovoked,USA,body boarding,M,49.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,23.0,0,blacktip,0
2019,Unprovoked,USA,surfing,M,18.0,0,tiger,0
2019,Unprovoked,NEW ZEALAND,scuba diving,M,45.0,0,great white,0
2019,Unprovoked,USA,surfing,F,24.0,0,unknown,1
2019,Unprovoked,USA,body boarding,F,16.0,0,unknown,0
2019,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,great white,1
2019,Unprovoked,AUSTRALIA,Other,M,43.0,0,bull,0
2019,Provoked,MEXICO,fishing,M,24.0,0,unknown,1
2019,Unprovoked,BAHAMAS,snorkeling,M,32.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,18.0,0,unknown,0
2019,Unprovoked,BAHAMAS,snorkeling,F,21.0,1,unknown,0
2019,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,unknown,1
2019,Unprovoked,USA,swimming,M,8.0,0,unknown,0
2019,Unprovoked,USA,swimming,M,64.0,0,bull,0
2019,Unprovoked,USA,surfing,M,19.0,0,unknown,0
2019,Unprovoked,AUSTRALIA,Other,M,24.0,0,unknown,1
2019,Unknown,AUSTRALIA,surfing,M,24.0,0,unknown,1
2019,Unprovoked,USA,standing,F,17.0,0,unknown,0
2019,Unprovoked,NEW CALEDONIA,fishing,M,43.0,1,unknown,0
2019,Unprovoked,USA,swimming,M,65.0,1,unknown,0
2019,Unprovoked,NEW CALEDONIA,swimming,M,10.0,0,bull,0
2019,Unprovoked,USA,body boarding,M,67.0,0,unknown,0
2019,Unprovoked,FIJI,scuba diving,M,24.0,0,tiger,1
2019,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2019,Unprovoked,AUSTRALIA,surfing,M,53.0,0,unknown,0
2019,Unprovoked,OTHER,surfing,M,28.0,1,unknown,0
2019,Unprovoked,USA,swimming,F,34.0,0,unknown,0
2019,Unprovoked,USA,surfing,F,28.0,0,great white,0
2019,Provoked,BRAZIL,fishing,M,12.0,0,lemon,0
2019,Unprovoked,USA,fishing,M,24.0,0,unknown,1
2019,Unprovoked,AUSTRALIA,spearfishing,M,18.0,0,nurse,0
2019,Unprovoked,USA,Other,F,65.0,0,tiger,0
2019,Unprovoked,USA,unknown,M,25.0,0,unknown,0
2019,Unknown,USA,body boarding,F,10.0,0,unknown,0
2019,Unknown,USA,Other,M,58.0,0,tiger,0
2019,Unprovoked,USA,swimming,M,23.0,0,other,0
2019,Provoked,OTHER,Other,F,24.0,0,tiger,1
2019,Watercraft,USA,Other,M,74.0,0,unknown,0
2019,Unprovoked,AUSTRALIA,swimming,M,25.0,0,grey reef,0
2019,Unprovoked,USA,surfing,M,46.0,0,unknown,0
2019,Unprovoked,MEXICO,swimming,M,32.0,0,unknown,0
2019,Unprovoked,USA,swimming,M,58.0,0,other,0
2019,Unprovoked,USA,body boarding,M,11.0,0,spinner,0
2019,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2019,Provoked,SOUTH AFRICA,fishing,M,46.0,0,unknown,0
2019,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2019,Unprovoked,AUSTRALIA,surfing,M,41.0,0,unknown,0
2019,Unprovoked,BRAZIL,surfing,M,31.0,0,lemon,0
2019,Unprovoked,AUSTRALIA,spearfishing,M,25.0,0,other,0
2019,Unprovoked,USA,surfing,M,24.0,0,tiger,1
2019,Unprovoked,AUSTRALIA,surfing,M,50.0,0,unknown,0
2019,Watercraft,SOUTH AFRICA,fishing,M,24.0,0,unknown,1
2019,Unprovoked,USA,spearfishing,M,50.0,0,bull,0
2019,Unprovoked,OTHER,fishing,M,41.0,1,unknown,0
2019,Unknown,NEW ZEALAND,body boarding,F,17.0,0,unknown,0
2019,Unprovoked,AUSTRALIA,swimming,F,15.0,0,wobbegong,0
2019,Unknown,AUSTRALIA,wading,F,24.0,0,unknown,1
2019,Unprovoked,USA,surfing,M,19.0,0,great white,0
2018,Unprovoked,MEXICO,diving,M,35.0,1,tiger,0
2018,Provoked,AUSTRALIA,unknown,M,48.0,0,wobbegong,0
2018,Unprovoked,NEW ZEALAND,spearfishing,M,24.0,0,mako,0
2018,Unprovoked,NEW ZEALAND,spearfishing,M,50.0,0,bronze whaler,0
2018,Unprovoked,AUSTRALIA,surfing,M,36.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,wobbegong,1
2018,Unprovoked,USA,surfing,M,48.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,spearfishing,M,17.0,0,other,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,0
2018,Watercraft,AUSTRALIA,Other,M,31.0,0,tiger,0
2018,Unprovoked,SOUTH AFRICA,fishing,M,41.0,0,great white,0
2018,Unprovoked,AUSTRALIA,body boarding,M,20.0,0,tiger,0
2018,Unprovoked,BAHAMAS,swimming,M,8.0,0,nurse,0
2018,Unprovoked,AUSTRALIA,surfing,M,42.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,swimming,M,33.0,1,unknown,0
2018,Unprovoked,EGYPT,scuba diving,M,24.0,0,oceanic whitetip,1
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Unprovoked,USA,surfing,F,24.0,0,unknown,1
2018,Unprovoked,USA,surfing,M,29.0,0,unknown,0
2018,Unprovoked,USA,Other,M,24.0,0,great white,1
2018,Unprovoked,AUSTRALIA,surfing,M,50.0,0,bull,0
2018,Unprovoked,NEW ZEALAND,surfing,M,25.0,0,great white,0
2018,Watercraft,OTHER,Other,M,24.0,0,unknown,1
2018,Unknown,AUSTRALIA,spearfishing,M,24.0,0,great white,1
2018,Unprovoked,USA,surfing,F,24.0,0,spinner,1
2018,Provoked,AUSTRALIA,fishing,M,55.0,0,other,0
2018,Unprovoked,USA,diving,M,13.0,0,great white,0
2018,Unprovoked,AUSTRALIA,unknown,M,17.0,0,bull,0
2018,Watercraft,USA,fishing,M,55.0,0,great white,0
2018,Provoked,FIJI,diving,M,24.0,0,nurse,1
2018,Unprovoked,BAHAMAS,spearfishing,F,32.0,0,blacktip,0
2018,Unknown,USA,unknown,F,24.0,0,unknown,1
2018,Unprovoked,OTHER,spearfishing,M,43.0,1,unknown,0
2018,Unprovoked,AUSTRALIA,swimming,F,12.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,swimming,F,46.0,0,unknown,0
2018,Unprovoked,USA,body boarding,M,26.0,1,great white,0
2018,Unprovoked,USA,surfing,M,39.0,0,unknown,0
2018,Unprovoked,USA,Other,M,23.0,0,tiger,0
2018,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2018,Provoked,OTHER,fishing,M,40.0,0,blue,0
2018,Unprovoked,BAHAMAS,diving,M,24.0,0,lemon,1
2018,Unprovoked,USA,swimming,M,14.0,0,unknown,0
2018,Unprovoked,BAHAMAS,spearfishing,M,29.0,0,other,0
2018,Unprovoked,USA,surfing,M,14.0,0,unknown,0
2018,Unprovoked,ITALY,Other,M,24.0,0,unknown,0
2018,Unprovoked,BAHAMAS,standing,F,56.0,0,nurse,0
2018,Unknown,USA,unknown,M,24.0,0,unknown,1
2018,Unprovoked,USA,swimming,M,61.0,0,great white,0
2018,Unprovoked,USA,spearfishing,M,42.0,0,bull,0
2018,Unprovoked,USA,standing,M,16.0,0,blacktip,0
2018,Unprovoked,USA,swimming,F,24.0,0,unknown,1
2018,Unprovoked,EGYPT,snorkeling,M,42.0,1,tiger,0
2018,Unprovoked,USA,surfing,M,14.0,0,unknown,0
2018,Provoked,OTHER,Other,F,6.0,0,unknown,0
2018,Unprovoked,USA,body boarding,M,13.0,0,tiger,0
2018,Unprovoked,USA,wading,F,12.0,0,tiger,0
2018,Provoked,USA,wading,F,58.0,0,other,0
2018,Unknown,USA,surfing,F,14.0,0,unknown,0
2018,Unprovoked,USA,wading,M,17.0,0,unknown,0
2018,Unprovoked,USA,surfing,M,30.0,0,unknown,0
2018,Unprovoked,USA,surfing,M,14.0,0,unknown,0
2018,Unprovoked,BAHAMAS,Other,F,19.0,0,nurse,0
2018,Unknown,USA,snorkeling,M,24.0,0,unknown,1
2018,Unprovoked,USA,body boarding,F,11.0,0,unknown,0
2018,Watercraft,USA,Other,F,57.0,0,great white,0
2018,Provoked,USA,fishing,M,24.0,0,nurse,1
2018,Unprovoked,USA,standing,F,11.0,0,unknown,0
2018,Unknown,USA,surfing,M,48.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Provoked,MEXICO,Other,M,24.0,0,tiger,1
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Unprovoked,BRAZIL,swimming,M,18.0,1,tiger,0
2018,Unprovoked,EGYPT,scuba diving,M,24.0,0,oceanic whitetip,1
2018,Provoked,USA,fishing,M,52.0,0,lemon,0
2018,Unprovoked,USA,Other,M,15.0,0,bull,0
2018,Unprovoked,USA,standing,M,12.0,0,unknown,0
2018,Provoked,AUSTRALIA,Other,M,32.0,0,grey reef,0
2018,Unprovoked,USA,body boarding,M,10.0,0,unknown,0
2018,Unprovoked,USA,swimming,M,10.0,0,unknown,0
2018,Unknown,OTHER,fishing,M,21.0,0,unknown,0
2018,Provoked,AUSTRALIA,Other,F,34.0,0,nurse,0
2018,Unprovoked,SOUTH AFRICA,surfing,M,24.0,0,unknown,1
2018,Unknown,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Unprovoked,OTHER,swimming,M,24.0,0,unknown,1
2018,Provoked,USA,fishing,M,24.0,0,tiger,1
2018,Unprovoked,OTHER,scuba diving,M,30.0,0,tiger,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Unknown,AUSTRALIA,surfing,M,24.0,0,unknown,1
2018,Unprovoked,AUSTRALIA,surfing,M,60.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,great white,1
2018,Unprovoked,OTHER,fishing,M,32.0,0,tiger,0
2018,Unprovoked,SOUTH AFRICA,Other,M,33.0,0,great white,0
2018,Unprovoked,USA,body boarding,M,29.0,0,unknown,0
2018,Unprovoked,OTHER,swimming,M,54.0,0,bull,0
2018,Unprovoked,AUSTRALIA,surfing,M,41.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,37.0,0,unknown,0
2018,Unprovoked,BAHAMAS,surfing,M,24.0,0,tiger,1
2018,Unknown,BRAZIL,fishing,M,56.0,0,unknown,0
2018,Unprovoked,NEW CALEDONIA,Other,M,17.0,0,unknown,0
2018,Unprovoked,BAHAMAS,swimming,M,12.0,0,bull,0
2018,Unprovoked,SOUTH AFRICA,surfing,M,19.0,0,great white,0
2018,Unprovoked,USA,Other,M,25.0,0,tiger,0
2018,Unprovoked,AUSTRALIA,wading,M,10.0,0,wobbegong,0
2018,Unprovoked,AUSTRALIA,swimming,M,69.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,18.0,0,unknown,0
2018,Unprovoked,SOUTH AFRICA,scuba diving,M,38.0,0,blacktip,0
2018,Unprovoked,AUSTRALIA,swimming,F,55.0,0,great white,0
2018,Provoked,AUSTRALIA,fishing,M,34.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,Other,M,35.0,0,bull,0
2018,Unknown,AUSTRALIA,swimming,F,24.0,0,wobbegong,1
2018,Unknown,BRAZIL,Other,F,46.0,0,unknown,0
2018,Unprovoked,OTHER,snorkeling,M,45.0,0,other,0
2018,Unknown,AUSTRALIA,spearfishing,M,14.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,unknown,M,18.0,0,bull,0
2018,Unprovoked,NEW CALEDONIA,spearfishing,M,24.0,0,bull,1
2018,Unprovoked,OTHER,surfing,M,45.0,0,lemon,0
2018,Unprovoked,AUSTRALIA,diving,M,24.0,0,grey reef,1
2018,Unprovoked,AUSTRALIA,Other,M,28.0,0,great white,0
2018,Unprovoked,BRAZIL,surfing,M,20.0,0,unknown,0
2018,Unprovoked,AUSTRALIA,surfing,M,24.0,0,wobbegong,1
2017,Unprovoked,USA,surfing,F,54.0,0,tiger,0
2017,Unprovoked,USA,surfing,F,35.0,0,unknown,0
2017,Provoked,OTHER,fishing,M,24.0,0,nurse,0
2017,Unprovoked,BAHAMAS,snorkeling,F,25.0,0,nurse,0
2017,Unprovoked,AUSTRALIA,surfing,M,62.0,0,great white,0
2017,Unprovoked,OTHER,scuba diving,M,26.0,0,tiger,0
2017,Unprovoked,OTHER,scuba diving,F,49.0,1,tiger,0
2017,Sea disaster,OTHER,Other,UNKNOWN,24.0,1,blue,1
2017,Unprovoked,USA,spearfishing,M,25.0,0,great white,0
2017,Unprovoked,USA,surfing,F,14.0,0,unknown,0
2017,Unprovoked,UNKNOWN,surfing,M,24.0,0,unknown,0
2017,Unprovoked,AUSTRALIA,surfing,M,25.0,0,unknown,0
2017,Unprovoked,OTHER,Other,M,22.0,1,tiger,0
2017,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2017,Unprovoked,AUSTRALIA,snorkeling,M,7.0,0,other,0
2017,Unprovoked,AUSTRALIA,surfing,M,31.0,0,wobbegong,0
2017,Unprovoked,USA,Other,M,24.0,0,unknown,1
2017,Unprovoked,OTHER,swimming,M,24.0,0,unknown,1
2017,Unprovoked,USA,surfing,M,17.0,0,unknown,0
2017,Unprovoked,USA,swimming,F,60.0,0,unknown,0
2017,Unprovoked,AUSTRALIA,fishing,F,15.0,0,great white,0
2017,Watercraft,NEW ZEALAND,Other,M,24.0,0,unknown,1
2017,Unprovoked,USA,swimming,M,24.0,0,spinner,1
2017,Unprovoked,USA,surfing,M,54.0,0,tiger,0
2017,Unprovoked,USA,snorkeling,F,40.0,0,unknown,0
2017,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2017,Unprovoked,AUSTRALIA,surfing,M,24.0,0,great white,1
2017,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2017,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2017,Unprovoked,OTHER,surfing,M,13.0,0,other,0
2017,Unprovoked,USA,surfing,M,28.0,0,unknown,0
2017,Unknown,OTHER,fishing,M,24.0,0,unknown,1
2017,Watercraft,AUSTRALIA,fishing,UNKNOWN,24.0,0,great white,1
2017,Unprovoked,USA,surfing,M,18.0,0,unknown,0
2017,Unprovoked,AUSTRALIA,swimming,M,24.0,0,unknown,1
2017,Unprovoked,AUSTRALIA,surfing,M,35.0,0,great white,0
2017,Unprovoked,OTHER,spearfishing,M,24.0,0,unknown,1
2017,Unprovoked,SOUTH AFRICA,swimming,M,24.0,1,unknown,1
2017,Unprovoked,OTHER,surfing,M,42.0,0,unknown,0
2017,Unprovoked,USA,swimming,M,24.0,0,nurse,1
2017,Unprovoked,USA,swimming,F,24.0,0,unknown,1
2017,Unprovoked,USA,surfing,M,17.0,0,unknown,0
2017,Unprovoked,AUSTRALIA,surfing,M,37.0,0,great white,0
2017,Unprovoked,USA,wading,F,3.0,0,unknown,0
2017,Watercraft,NEW ZEALAND,Other,M,24.0,0,unknown,1
2017,Unprovoked,USA,Other,M,69.0,0,great white,0
2017,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,unknown,1
2017,Unprovoked,USA,swimming,M,13.0,0,blacktip,0
2017,Unprovoked,EGYPT,snorkeling,F,20.0,0,oceanic whitetip,0
2017,Provoked,USA,fishing,M,34.0,0,unknown,0
2017,Watercraft,USA,fishing,M,24.0,0,great white,1
2017,Unprovoked,USA,Other,M,15.0,0,unknown,0
2017,Unprovoked,USA,unknown,F,12.0,0,unknown,0
2017,Unprovoked,BAHAMAS,snorkeling,F,24.0,0,unknown,1
2017,Unprovoked,BAHAMAS,spearfishing,M,24.0,0,unknown,1
2017,Unprovoked,OTHER,surfing,M,37.0,0,unknown,0
2017,Unprovoked,USA,unknown,F,24.0,0,tiger,1
2017,Unprovoked,OTHER,swimming,F,24.0,0,blue,1
2017,Unprovoked,USA,unknown,F,40.0,0,unknown,0
2017,Watercraft,USA,Other,M,40.0,0,great white,0
2017,Unprovoked,USA,Other,M,50.0,0,great white,0
2017,Unprovoked,USA,surfing,M,24.0,0,great white,1
2017,Unprovoked,AUSTRALIA,surfing,M,24.0,0,unknown,1
2017,Watercraft,USA,Other,M,24.0,0,great white,1
2017,Unprovoked,USA,swimming,M,46.0,0,bull,0
2017,Provoked,MEXICO,fishing,M,32.0,0,tiger,0
2017,Unprovoked,SOUTH AFRICA,surfing,F,13.0,0,great white,0
2017,Unprovoked,USA,swimming,F,16.0,0,unknown,0
2017,Unprovoked,USA,surfing,M,24.0,0,unknown,1
2017,Unprovoked,USA,swimming,F,14.0,0,bull,0
2017,Unprovoked,REUNION,body boarding,M,34.0,0,bull,0
